Kp:	0.1	Ki:	0	Kd:	0.4
cte	steer_value
0.6624	-0.06368	11.3071
0.6578	-0.06394	11.3255
0.6505	-0.06213	11.7739
0.6453	-0.06245	11.7966
0.6369	-0.06033	11.2934
0.628	-0.05924	11.7108
0.6184	-0.058	11.4153
0.6118	-0.05854	11.2764
0.601	-0.05578	11.7356
0.5897	-0.05445	11.2861
0.5818	-0.05502	11.3709
0.5695	-0.05203	11.7098
0.5612	-0.0528	11.8484
0.5484	-0.04972	11.3772
0.535	-0.04814	11.729
0.5213	-0.04665	11.3284
0.5118	-0.04738	11.3344
0.4971	-0.04383	11.8494
0.4881	-0.04521	11.7767
0.4883	-0.04891	11.3371
0.5051	-0.05723	11.3965
0.498	-0.04696	11.8119
0.5046	-0.0531	11.3078
0.5135	-0.05491	11.3542
0.5307	-0.05995	11.8055
0.55	-0.06272	11.3319
0.563	-0.0615	11.3477
0.5756	-0.0626	11.3811
0.6	-0.06976	11.2849
0.6118	-0.0659	11.3121
0.6288	-0.06968	11.8016
0.6396	-0.06828	11.7865
0.6553	-0.07181	11.4307
0.6652	-0.07048	11.2539
0.6795	-0.07367	11.7349
0.6885	-0.07245	11.849
0.7012	-0.0752	11.3577
0.7132	-0.07612	11.8
0.7206	-0.07502	11.8136
0.7275	-0.07551	11.809
0.7372	-0.0776	11.2449
0.7431	-0.07667	11.2644
0.7515	-0.07851	11.8347
0.7566	-0.0777	11.7338
0.7635	-0.07911	11.3042
0.7677	-0.07845	11.3424
0.7733	-0.07957	11.7264
0.7778	-0.07958	11.4312
0.7802	-0.07898	11.3433
0.7832	-0.07952	11.7974
0.7846	-0.07902	11.816
0.7861	-0.07921	11.3272
0.7867	-0.07891	11.2736
0.7865	-0.07857	11.8131
0.7859	-0.07835	11.7773
0.7843	-0.07779	11.3224
0.7827	-0.07763	11.4022
0.7796	-0.07672	11.7407
0.7755	-0.07591	11.3279
0.7704	-0.075	11.8379
0.7648	-0.07424	11.2607
0.7606	-0.07438	11.2179
0.7535	-0.07251	11.8779
0.7457	-0.07145	11.3563
0.7371	-0.07027	11.8423
0.7277	-0.06901	11.3897
0.7211	-0.06947	11.4375
0.7142	-0.06866	11.2421
0.703	-0.06582	11.8171
0.6915	-0.06455	11.2773
0.6791	-0.06295	11.7781
0.666	-0.06136	11.4415
0.6523	-0.05975	11.7729
0.643	-0.06058	11.7714
0.6334	-0.0595	11.8042
0.6186	-0.05594	11.3204
0.6085	-0.05681	11.329
0.5926	-0.0529	11.7539
0.5766	-0.05126	11.3363
0.5599	-0.04931	11.845
0.5429	-0.04749	11.2696
0.5312	-0.04844	11.2629
0.5194	-0.04722	11.3018
0.501	-0.04274	11.8769
0.4887	-0.04395	11.7211
0.4701	-0.03957	11.3927
0.4509	-0.03741	11.8608
0.4381	-0.03869	11.8123
0.419	-0.03426	11.3259
0.3993	-0.03205	11.7999
0.3862	-0.03338	11.8697
0.373	-0.03202	11.7884
0.3531	-0.02735	11.3643
0.3329	-0.02521	11.8422
0.3131	-0.02339	11.3834
0.2998	-0.02466	11.367
0.2797	-0.01993	11.8238
0.2664	-0.02132	11.8087
0.2466	-0.01674	11.4177
0.2265	-0.01461	11.8337
0.2069	-0.01285	11.2909
0.1936	-0.01404	11.3964
0.1738	-0.00946	11.785
0.1545	-0.00773	11.3586
0.1417	-0.00905	11.3065
0.1227	-0.00467	11.7464
0.104	-0.00292	11.4131
0.0867	-0.00175	11.779
0.0821	-0.00637	11.3927
0.1129	-0.02361	11.8519
0.181	-0.04534	11.4629
0.0608	0.042	11.8716
0.0626	-0.00698	11.412
0.074	-0.01196	11.3816
0.0856	-0.0132	11.3639
0.1032	-0.01736	11.8585
0.1148	-0.01612	11.8859
0.1318	-0.01998	11.3395
0.1489	-0.02173	11.769
0.16	-0.02044	11.8105
0.1765	-0.02425	11.2793
0.1876	-0.0232	11.3493
0.2042	-0.02706	11.7516
0.2151	-0.02587	11.7822
0.2258	-0.02686	11.7734
0.2417	-0.03053	11.3809
0.2576	-0.03212	11.8244
0.2681	-0.03101	11.8198
0.2836	-0.03456	11.4349
0.2938	-0.03346	11.3682
0.309	-0.03698	11.8099
0.3188	-0.0358	11.7665
0.3331	-0.03903	11.3684
0.3471	-0.04031	11.8238
0.3561	-0.03921	11.8018
0.3693	-0.04221	11.283
0.3781	-0.04133	11.3783
0.391	-0.04426	11.8511
0.4034	-0.0453	11.307
0.4115	-0.04439	11.3632
0.4234	-0.0471	11.8438
0.431	-0.04614	11.7522
0.4421	-0.04865	11.459
0.4491	-0.04771	11.3365
0.4558	-0.04826	11.3418
0.4654	-0.05038	11.8129
0.4745	-0.05109	11.4146
0.4833	-0.05185	11.7438
0.4902	-0.05178	11.8503
0.5146	-0.06122	11.3484
0.5438	-0.06606	11.8084
0.5709	-0.06793	11.878
0.6173	-0.08029	11.3835
0.6508	-0.07848	11.2955
0.7005	-0.08993	11.8148
0.7326	-0.0861	11.802
0.7791	-0.09651	11.2799
0.8252	-0.10096	11.8351
0.8694	-0.10462	11.2969
0.8981	-0.10129	11.2711
0.9262	-0.10386	11.2911
0.9674	-0.11322	11.788
0.9941	-0.11009	11.8864
1.0323	-0.11851	11.3283
1.0692	-0.12168	11.7317
1.0928	-0.11872	11.8935
1.1263	-0.12603	11.3389
1.1587	-0.12883	11.8208
1.1793	-0.12617	11.766
1.1991	-0.12783	11.8033
1.2272	-0.13396	11.3292
1.2536	-0.13592	11.8208
1.2781	-0.13761	11.4269
1.2934	-0.13546	11.3356
1.3151	-0.14019	11.8208
1.3285	-0.13821	11.7798
1.3468	-0.142	11.3268
1.3578	-0.14018	11.3002
1.3732	-0.14348	11.785
1.3864	-0.14392	11.2561
1.3942	-0.14254	11.3103
1.4045	-0.14457	11.7431
1.4128	-0.1446	11.401
1.4173	-0.14353	11.3739
1.4224	-0.14428	11.8359
1.4255	-0.14379	11.2818
1.4266	-0.1431	11.3083
1.4265	-0.14261	11.7995
1.4254	-0.1421	11.8671
1.4236	-0.14164	11.8151
1.4195	-0.14031	11.2676
1.4157	-0.14005	11.339
1.4083	-0.13787	11.792
1.4026	-0.13798	11.87
1.3926	-0.13526	11.3934
1.3808	-0.13336	11.8544
1.3721	-0.13373	11.8044
1.3577	-0.13001	11.3808
1.3472	-0.13052	11.348
1.33	-0.12612	11.8442
1.3205	-0.12825	11.7558
1.3121	-0.12785	11.8068
1.3146	-0.13246	11.7988
1.328	-0.13816	11.2573
1.3417	-0.13965	11.2533
1.3615	-0.14407	11.3081
1.3898	-0.1503	11.7608
1.4158	-0.15198	11.3781
1.4401	-0.15373	11.7673
1.4548	-0.15136	11.8082
1.4753	-0.15573	11.4292
1.4939	-0.15683	11.8482
1.5051	-0.15499	11.7804
1.52	-0.15796	11.3308
1.5289	-0.15645	11.4137
1.5405	-0.15869	11.7268
1.5499	-0.15875	11.3158
1.555	-0.15754	11.3919
1.5609	-0.15845	11.7546
1.5638	-0.15754	11.8352
1.5662	-0.15758	11.3201
1.5663	-0.15667	11.7854
1.5654	-0.15618	11.7582
1.5622	-0.15494	11.3863
1.5573	-0.15377	11.7492
1.5504	-0.15228	11.381
1.5414	-0.15054	11.8158
1.5306	-0.14874	11.3176
1.5223	-0.14891	11.3861
1.5083	-0.14523	11.8152
1.4924	-0.14288	11.4267
1.4808	-0.14344	11.3974
1.4618	-0.13858	11.8839
1.4482	-0.13938	11.8086
1.4265	-0.13397	11.3249
1.4111	-0.13495	11.3836
1.3866	-0.12886	11.8239
1.3702	-0.13046	11.859
1.3597	-0.13177	11.4108
1.3499	-0.13107	11.4037
1.3439	-0.13199	11.7972
1.3443	-0.13459	11.8159
1.348	-0.13628	11.4414
1.351	-0.1363	11.4635
1.354	-0.1366	11.843
1.3554	-0.1361	11.3197
1.355	-0.13534	11.7934
1.3528	-0.1344	11.4718
1.3487	-0.13323	11.8508
1.3452	-0.13312	11.776
1.3409	-0.13237	11.8654
1.3333	-0.13029	11.4058
1.3237	-0.12853	11.8232
1.3127	-0.12687	11.302
1.3001	-0.12497	11.8691
1.2861	-0.12301	11.3251
1.2703	-0.12071	11.8181
1.259	-0.12138	11.8562
1.2413	-0.11705	11.2779
1.222	-0.11448	11.8235
1.2084	-0.1154	11.8267
1.1798	-0.10654	11.791
1.1568	-0.10648	11.3752
1.1408	-0.10768	11.2548
1.1155	-0.10143	11.9105
1.0894	-0.0985	11.3886
1.0714	-0.09994	11.2948
1.0434	-0.09314	11.8942
1.0145	-0.08989	11.443
0.9843	-0.08635	11.7961
0.9638	-0.08818	11.8082
0.9326	-0.08078	11.357
0.911	-0.08246	11.4312
0.8779	-0.07455	11.7913
0.8445	-0.07109	11.3746
0.8099	-0.06715	11.8194
0.7753	-0.06369	11.2658
0.7517	-0.06573	11.3286
0.7157	-0.05717	11.7871
0.6797	-0.05357	11.3951
0.6427	-0.04947	11.846
0.6178	-0.05182	11.8355
